event,main_speaker,ratings,tags,title,views
TED2016,Mary Norris,"[{'id': 1, 'name': 'Beautiful', 'count': 60}, {'id': 25, 'name': 'OK', 'count': 61}, {'id': 7, 'name': 'Funny', 'count': 172}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 22, 'name': 'Fascinating', 'count': 66}, {'id': 8, 'name': 'Informative', 'count': 156}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 26}, {'id': 10, 'name': 'Inspiring', 'count': 31}, {'id': 3, 'name': 'Courageous', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}]","['communication', 'composing', 'grammar', 'journalism', 'language', 'storytelling', 'writing']",The nit-picking glory of The New Yorker's Comma Queen,1060918
TED2016,Christiana Figueres,"[{'id': 1, 'name': 'Beautiful', 'count': 70}, {'id': 8, 'name': 'Informative', 'count': 132}, {'id': 22, 'name': 'Fascinating', 'count': 79}, {'id': 24, 'name': 'Persuasive', 'count': 85}, {'id': 9, 'name': 'Ingenious', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 167}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 3, 'name': 'Courageous', 'count': 66}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 1}]","['alternative energy', 'big problems', 'climate change', 'collaboration', 'ebola', 'environment', 'future', 'global development', 'global issues', 'goal-setting', 'government', 'green', 'history', 'humanity', 'innovation', 'law', 'leadership', 'motivation', 'nature', 'pollution', 'population', 'potential', 'security', 'social change', 'society', 'solar energy', 'technology']",The inside story of the Paris climate agreement,1031398
TED Studio,Chris Anderson,"[{'id': 25, 'name': 'OK', 'count': 179}, {'id': 8, 'name': 'Informative', 'count': 902}, {'id': 24, 'name': 'Persuasive', 'count': 416}, {'id': 10, 'name': 'Inspiring', 'count': 539}, {'id': 22, 'name': 'Fascinating', 'count': 266}, {'id': 1, 'name': 'Beautiful', 'count': 95}, {'id': 9, 'name': 'Ingenious', 'count': 111}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 25}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 39}]","['brain', 'communication', 'language', 'mind', 'speech']",TED's secret to great public speaking,2952041
TEDActive 2015,Joshua Prager,"[{'id': 3, 'name': 'Courageous', 'count': 77}, {'id': 1, 'name': 'Beautiful', 'count': 140}, {'id': 7, 'name': 'Funny', 'count': 34}, {'id': 10, 'name': 'Inspiring', 'count': 197}, {'id': 22, 'name': 'Fascinating', 'count': 68}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 24, 'name': 'Persuasive', 'count': 36}, {'id': 8, 'name': 'Informative', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 39}]","['aging', 'books', 'humanity', 'identity', 'journalism', 'language', 'life', 'meditation', 'storytelling', 'writing']",Wisdom from great writers on every year of life,1531062
TED Talks Live,Juan Enriquez,"[{'id': 7, 'name': 'Funny', 'count': 149}, {'id': 8, 'name': 'Informative', 'count': 416}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 22, 'name': 'Fascinating', 'count': 299}, {'id': 24, 'name': 'Persuasive', 'count': 191}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 10, 'name': 'Inspiring', 'count': 172}, {'id': 9, 'name': 'Ingenious', 'count': 55}, {'id': 23, 'name': 'Jaw-dropping', 'count': 51}, {'id': 25, 'name': 'OK', 'count': 25}, {'id': 1, 'name': 'Beautiful', 'count': 36}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 11, 'name': 'Longwinded', 'count': 6}]","['DNA', 'biodiversity', 'biology', 'brain', 'conservation', 'environment', 'evolution', 'future', 'genetics', 'global issues', 'history', 'humanity', 'life', 'nature', 'potential', 'science', 'sustainability']",We can reprogram life. How to do it wisely,1973225
TEDxGatewayWomen,Aditi Gupta,"[{'id': 8, 'name': 'Informative', 'count': 370}, {'id': 10, 'name': 'Inspiring', 'count': 331}, {'id': 3, 'name': 'Courageous', 'count': 275}, {'id': 9, 'name': 'Ingenious', 'count': 60}, {'id': 22, 'name': 'Fascinating', 'count': 67}, {'id': 24, 'name': 'Persuasive', 'count': 81}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 25, 'name': 'OK', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 86}, {'id': 7, 'name': 'Funny', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 0}]","['activism', 'books', 'children', 'communication', 'education', 'family', 'health', 'parenting', 'visualizations', 'women']",A taboo-free way to talk about periods,1428083
TED2016,Kenneth Lacovara,"[{'id': 3, 'name': 'Courageous', 'count': 100}, {'id': 8, 'name': 'Informative', 'count': 394}, {'id': 10, 'name': 'Inspiring', 'count': 407}, {'id': 25, 'name': 'OK', 'count': 54}, {'id': 1, 'name': 'Beautiful', 'count': 129}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 22, 'name': 'Fascinating', 'count': 366}, {'id': 24, 'name': 'Persuasive', 'count': 95}, {'id': 9, 'name': 'Ingenious', 'count': 65}, {'id': 23, 'name': 'Jaw-dropping', 'count': 58}, {'id': 7, 'name': 'Funny', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 4}]","['TED Books', 'adventure', 'ancient world', 'animals', 'asteroid', 'dinosaurs', 'environment', 'exploration', 'geology', 'history', 'humanity', 'nature', 'paleontology', 'science', 'universe']",Hunting for dinosaurs showed me our place in the universe,1426970
TED2016,Shivani Siroya,"[{'id': 1, 'name': 'Beautiful', 'count': 169}, {'id': 8, 'name': 'Informative', 'count': 253}, {'id': 9, 'name': 'Ingenious', 'count': 169}, {'id': 10, 'name': 'Inspiring', 'count': 308}, {'id': 22, 'name': 'Fascinating', 'count': 179}, {'id': 25, 'name': 'OK', 'count': 53}, {'id': 24, 'name': 'Persuasive', 'count': 90}, {'id': 3, 'name': 'Courageous', 'count': 56}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 11, 'name': 'Longwinded', 'count': 12}]","['TED Fellows', 'business', 'community', 'economics', 'finance', 'identity', 'innovation', 'invention', 'microfinance', 'mobility', 'money', 'potential', 'society', 'technology']",A smart loan for people with no credit history (yet),1437353
TED2016,R. Luke DuBois,"[{'id': 22, 'name': 'Fascinating', 'count': 360}, {'id': 1, 'name': 'Beautiful', 'count': 122}, {'id': 9, 'name': 'Ingenious', 'count': 243}, {'id': 7, 'name': 'Funny', 'count': 92}, {'id': 8, 'name': 'Informative', 'count': 153}, {'id': 10, 'name': 'Inspiring', 'count': 111}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 53}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 24, 'name': 'Persuasive', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 25, 'name': 'OK', 'count': 12}]","['Internet', 'algorithm', 'art', 'composing', 'computers', 'creativity', 'culture', 'data', 'identity', 'illusion', 'map', 'media', 'performance art', 'society', 'software', 'time', 'visualizations']",Insightful human portraits made from data,1222519
TED2016,Ameera Harouda,"[{'id': 8, 'name': 'Informative', 'count': 135}, {'id': 1, 'name': 'Beautiful', 'count': 138}, {'id': 3, 'name': 'Courageous', 'count': 295}, {'id': 10, 'name': 'Inspiring', 'count': 259}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 22, 'name': 'Fascinating', 'count': 54}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 21, 'name': 'Unconvincing', 'count': 90}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 9, 'name': 'Ingenious', 'count': 4}]","['choice', 'communication', 'fear', 'film', 'journalism', 'media', 'poverty', 'security', 'violence', 'war', 'women']",Why I put myself in danger to tell the stories of Gaza,961423
TED@State Street Boston,Michael Metcalfe,"[{'id': 8, 'name': 'Informative', 'count': 166}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 10, 'name': 'Inspiring', 'count': 57}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 22, 'name': 'Fascinating', 'count': 29}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 2, 'name': 'Confusing', 'count': 30}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 9, 'name': 'Ingenious', 'count': 36}, {'id': 25, 'name': 'OK', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 0}]","['big problems', 'business', 'climate change', 'economics', 'environment', 'finance', 'future', 'global issues', 'government', 'money', 'policy', 'pollution', 'sustainability']",A provocative way to finance the fight against climate change,1184083
TED2016,Riccardo Sabatini,"[{'id': 8, 'name': 'Informative', 'count': 465}, {'id': 9, 'name': 'Ingenious', 'count': 163}, {'id': 23, 'name': 'Jaw-dropping', 'count': 216}, {'id': 1, 'name': 'Beautiful', 'count': 58}, {'id': 22, 'name': 'Fascinating', 'count': 419}, {'id': 7, 'name': 'Funny', 'count': 52}, {'id': 10, 'name': 'Inspiring', 'count': 178}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 24, 'name': 'Persuasive', 'count': 44}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 34}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 1}]","['DNA', 'biology', 'biotech', 'choice', 'complexity', 'disease', 'future', 'genetics', 'health', 'humanity', 'identity', 'machine learning', 'medical research', 'medicine', 'nature', 'potential', 'science', 'technology']",How to read the genome and build a human being,1503016
TEDMED 2015,Sarah Gray,"[{'id': 1, 'name': 'Beautiful', 'count': 232}, {'id': 8, 'name': 'Informative', 'count': 98}, {'id': 10, 'name': 'Inspiring', 'count': 268}, {'id': 3, 'name': 'Courageous', 'count': 162}, {'id': 23, 'name': 'Jaw-dropping', 'count': 60}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['TEDMED', 'children', 'choice', 'death', 'decision-making', 'family', 'life', 'medical research', 'medicine', 'parenting', 'science']",How my son's short life made a lasting difference,1431262
TED2016,Alice Rawsthorn,"[{'id': 24, 'name': 'Persuasive', 'count': 38}, {'id': 25, 'name': 'OK', 'count': 54}, {'id': 22, 'name': 'Fascinating', 'count': 70}, {'id': 9, 'name': 'Ingenious', 'count': 29}, {'id': 10, 'name': 'Inspiring', 'count': 61}, {'id': 8, 'name': 'Informative', 'count': 94}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 3, 'name': 'Courageous', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}]","['communication', 'design', 'future', 'history', 'innovation', 'journalism', 'product design', 'public health', 'sanitation']","Pirates, nurses and other rebel designers",914011
TED2016,Dan Pallotta,"[{'id': 1, 'name': 'Beautiful', 'count': 504}, {'id': 3, 'name': 'Courageous', 'count': 327}, {'id': 10, 'name': 'Inspiring', 'count': 788}, {'id': 11, 'name': 'Longwinded', 'count': 37}, {'id': 22, 'name': 'Fascinating', 'count': 120}, {'id': 24, 'name': 'Persuasive', 'count': 131}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 8, 'name': 'Informative', 'count': 49}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 37}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 59}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 21, 'name': 'Unconvincing', 'count': 66}]","['activism', 'big problems', 'collaboration', 'communication', 'community', 'empathy', 'identity', 'personal growth', 'potential', 'self', 'social change', 'society', 'technology']",The dream we haven't dared to dream,1836233
TED2016,Monica Byrne,"[{'id': 11, 'name': 'Longwinded', 'count': 38}, {'id': 21, 'name': 'Unconvincing', 'count': 37}, {'id': 26, 'name': 'Obnoxious', 'count': 23}, {'id': 1, 'name': 'Beautiful', 'count': 205}, {'id': 22, 'name': 'Fascinating', 'count': 152}, {'id': 23, 'name': 'Jaw-dropping', 'count': 42}, {'id': 9, 'name': 'Ingenious', 'count': 66}, {'id': 10, 'name': 'Inspiring', 'count': 56}, {'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 33}, {'id': 25, 'name': 'OK', 'count': 40}, {'id': 7, 'name': 'Funny', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 8}, {'id': 8, 'name': 'Informative', 'count': 7}]","['adventure', 'aging', 'beauty', 'communication', 'death', 'entertainment', 'exploration', 'future', 'humanity', 'identity', 'literature', 'performance', 'relationships', 'space', 'storytelling', 'universe', 'visualizations']",A sci-fi vision of love from a 318-year-old hologram,876021
TEDxCERN,Michael Bodekaer,"[{'id': 7, 'name': 'Funny', 'count': 64}, {'id': 9, 'name': 'Ingenious', 'count': 139}, {'id': 22, 'name': 'Fascinating', 'count': 270}, {'id': 10, 'name': 'Inspiring', 'count': 293}, {'id': 23, 'name': 'Jaw-dropping', 'count': 70}, {'id': 24, 'name': 'Persuasive', 'count': 56}, {'id': 8, 'name': 'Informative', 'count': 170}, {'id': 25, 'name': 'OK', 'count': 53}, {'id': 1, 'name': 'Beautiful', 'count': 53}, {'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 1}]","['TEDx', 'collaboration', 'demo', 'education', 'entrepreneur', 'future', 'innovation', 'interface design', 'invention', 'potential', 'product design', 'science', 'technology', 'virtual reality', 'visualizations']",This virtual lab will revolutionize science class,1132257
TED2016,Jennifer Kahn,"[{'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 8, 'name': 'Informative', 'count': 495}, {'id': 9, 'name': 'Ingenious', 'count': 106}, {'id': 22, 'name': 'Fascinating', 'count': 311}, {'id': 10, 'name': 'Inspiring', 'count': 122}, {'id': 23, 'name': 'Jaw-dropping', 'count': 211}, {'id': 24, 'name': 'Persuasive', 'count': 85}, {'id': 7, 'name': 'Funny', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 38}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 32}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]","['Bioethics', 'CRISPR', 'DNA', 'Debate', 'biotech', 'choice', 'disease', 'engineering', 'future', 'genetics', 'health', 'humanity', 'innovation', 'journalism', 'life', 'morality', 'potential', 'public health', 'science', 'society', 'technology']",Gene editing can now change an entire species -- forever,1498103
TED2016,Uri Hasson,"[{'id': 8, 'name': 'Informative', 'count': 498}, {'id': 22, 'name': 'Fascinating', 'count': 334}, {'id': 23, 'name': 'Jaw-dropping', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 144}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 10, 'name': 'Inspiring', 'count': 148}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 77}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 30}, {'id': 1, 'name': 'Beautiful', 'count': 45}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 18}]","['brain', 'cognitive science', 'collaboration', 'communication', 'language', 'mind', 'neuroscience', 'science', 'speech']",This is your brain on communication,1800490
TED2016,Sanford Biggers,"[{'id': 1, 'name': 'Beautiful', 'count': 151}, {'id': 3, 'name': 'Courageous', 'count': 134}, {'id': 10, 'name': 'Inspiring', 'count': 182}, {'id': 22, 'name': 'Fascinating', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 65}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 24, 'name': 'Persuasive', 'count': 65}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 8, 'name': 'Informative', 'count': 65}, {'id': 2, 'name': 'Confusing', 'count': 1}]","['Africa', 'Buddhism', 'Slavery', 'TED Fellows', 'activism', 'art', 'beauty', 'creativity', 'culture', 'global issues', 'identity', 'inequality', 'motivation', 'race', 'social change', 'society', 'visualizations']",An artist's unflinching look at racial violence,987388
TED Talks Live,Sangeeta Bhatia,"[{'id': 1, 'name': 'Beautiful', 'count': 90}, {'id': 8, 'name': 'Informative', 'count': 213}, {'id': 24, 'name': 'Persuasive', 'count': 47}, {'id': 9, 'name': 'Ingenious', 'count': 173}, {'id': 10, 'name': 'Inspiring', 'count': 193}, {'id': 22, 'name': 'Fascinating', 'count': 172}, {'id': 3, 'name': 'Courageous', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 51}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]","['big problems', 'biotech', 'cancer', 'disease', 'future', 'health', 'health care', 'illness', 'innovation', 'life', 'medical research', 'medicine', 'potential', 'science', 'technology']",This tiny particle could roam your body to find tumors,766188
TED2016,Kang Lee,"[{'id': 1, 'name': 'Beautiful', 'count': 348}, {'id': 23, 'name': 'Jaw-dropping', 'count': 133}, {'id': 25, 'name': 'OK', 'count': 109}, {'id': 8, 'name': 'Informative', 'count': 1018}, {'id': 22, 'name': 'Fascinating', 'count': 854}, {'id': 24, 'name': 'Persuasive', 'count': 205}, {'id': 7, 'name': 'Funny', 'count': 733}, {'id': 10, 'name': 'Inspiring', 'count': 204}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 342}, {'id': 3, 'name': 'Courageous', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 3}]","['body language', 'children', 'communication', 'decision-making', 'intelligence', 'motivation', 'parenting', 'psychology', 'teaching']",Can you really tell if a kid is lying?,6406853
TED2016,Laura Indolfi,"[{'id': 3, 'name': 'Courageous', 'count': 56}, {'id': 8, 'name': 'Informative', 'count': 274}, {'id': 25, 'name': 'OK', 'count': 49}, {'id': 9, 'name': 'Ingenious', 'count': 102}, {'id': 10, 'name': 'Inspiring', 'count': 145}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 22, 'name': 'Fascinating', 'count': 70}, {'id': 1, 'name': 'Beautiful', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 0}]","['TED Fellows', 'big problems', 'cancer', 'design', 'disease', 'entrepreneur', 'future', 'health', 'health care', 'illness', 'innovation', 'invention', 'medical research', 'medicine', 'potential', 'product design', 'science']",Good news in the fight against pancreatic cancer,1183075
TED Talks Live,Sebastian Junger,"[{'id': 1, 'name': 'Beautiful', 'count': 114}, {'id': 24, 'name': 'Persuasive', 'count': 186}, {'id': 22, 'name': 'Fascinating', 'count': 117}, {'id': 3, 'name': 'Courageous', 'count': 132}, {'id': 8, 'name': 'Informative', 'count': 265}, {'id': 10, 'name': 'Inspiring', 'count': 235}, {'id': 9, 'name': 'Ingenious', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 25, 'name': 'OK', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 3}]","['PTSD', 'culture', 'death', 'depression', 'film', 'humanity', 'journalism', 'life', 'mental health', 'military', 'pain', 'social change', 'violence', 'war']",Our lonely society makes it hard to come home from war,768077
TEDxEastEnd,Juno Mac,"[{'id': 3, 'name': 'Courageous', 'count': 600}, {'id': 8, 'name': 'Informative', 'count': 572}, {'id': 10, 'name': 'Inspiring', 'count': 248}, {'id': 23, 'name': 'Jaw-dropping', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 387}, {'id': 1, 'name': 'Beautiful', 'count': 75}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 21, 'name': 'Unconvincing', 'count': 62}, {'id': 22, 'name': 'Fascinating', 'count': 87}, {'id': 26, 'name': 'Obnoxious', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 9, 'name': 'Ingenious', 'count': 17}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 14}]","['TEDx', 'activism', 'community', 'empathy', 'feminism', 'global issues', 'government', 'identity', 'inequality', 'law', 'policy', 'sex', 'sexual violence', 'social change', 'society', 'trafficking', 'women']",The laws that sex workers really want,1811102
TED2016,Trevor Timm,"[{'id': 3, 'name': 'Courageous', 'count': 297}, {'id': 8, 'name': 'Informative', 'count': 347}, {'id': 24, 'name': 'Persuasive', 'count': 147}, {'id': 9, 'name': 'Ingenious', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 60}, {'id': 10, 'name': 'Inspiring', 'count': 76}, {'id': 22, 'name': 'Fascinating', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['Internet', 'Surveillance', 'TED Fellows', 'corruption', 'crime', 'government']",How free is our freedom of the press?,1258881
TED2016,Lidia Yuknavitch,"[{'id': 1, 'name': 'Beautiful', 'count': 1468}, {'id': 3, 'name': 'Courageous', 'count': 1255}, {'id': 10, 'name': 'Inspiring', 'count': 1641}, {'id': 7, 'name': 'Funny', 'count': 57}, {'id': 24, 'name': 'Persuasive', 'count': 150}, {'id': 23, 'name': 'Jaw-dropping', 'count': 82}, {'id': 25, 'name': 'OK', 'count': 105}, {'id': 11, 'name': 'Longwinded', 'count': 47}, {'id': 9, 'name': 'Ingenious', 'count': 56}, {'id': 22, 'name': 'Fascinating', 'count': 207}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 8, 'name': 'Informative', 'count': 64}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 25}]","['TED Books', 'beauty', 'books', 'creativity', 'failure', 'humanity', 'identity', 'personal growth', 'self', 'writing']",The beauty of being a misfit,2190919
TED2016,Mariano Sigman,"[{'id': 9, 'name': 'Ingenious', 'count': 425}, {'id': 10, 'name': 'Inspiring', 'count': 291}, {'id': 22, 'name': 'Fascinating', 'count': 693}, {'id': 8, 'name': 'Informative', 'count': 602}, {'id': 11, 'name': 'Longwinded', 'count': 25}, {'id': 24, 'name': 'Persuasive', 'count': 107}, {'id': 1, 'name': 'Beautiful', 'count': 66}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 25, 'name': 'OK', 'count': 103}, {'id': 23, 'name': 'Jaw-dropping', 'count': 129}, {'id': 3, 'name': 'Courageous', 'count': 45}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 46}, {'id': 7, 'name': 'Funny', 'count': 12}]","['brain', 'cognitive science', 'communication', 'future', 'health', 'identity', 'language', 'mental health', 'mind', 'neuroscience', 'science', 'self', 'speech', 'writing']",Your words may predict your future mental health,2275945
